"UID","SITE_ID","DATE_COL","VISIT_NO","SITESAMP","UNIQUE_ID","DSGN_CYCLE","AG_ECO3","AG_ECO9","EPA_REG","EVAL_CAT","FED_NONFED","FS_EW","HUC2_NM","LAT_DD83","LON_DD83","MAJ_BAS_NM","MIS_BAS_NM","MISS_BASIN","OWN_NARS","PSTL_CODE","STRAH_CAT","URBN_NRS18","USFS","WGT_TP","XCOORD","YCOORD","ACID_COND","ANC_COND","BEDSED_COND","BENT_MMI_COND","CYLSPER_DETECT","CYLSPER_EPA_COND","ENT_1X_STV_COND","FISH_MMI_COND","HG_COND","INSTRMCVR_COND","MICX_DETECT","MICX_EPA_COND","NTL_COND","OE_COND","PTL_COND","RIPDIST_COND","RIPVEG_COND","SAL_COND","SALINITY_CLASS","YEAR","PUBLICATION_DATE"
2012868,"NRS18_CA_10352","07/11/2018","1","Y","NRS_CA-11341","2018-19","WMTNS","XER","Region_09","Target_Sampled","Non-Federal","West","California Region","37.0030969221004","-118.294521380817","California Region","Not Mississippi River Basin","Not_Mississippi_Basin","USFS","CA","SmallStreams","Non-Urban","Forest_Service","364.759743084867","-1947437.73452535","173802.08080811","Good","None","Good","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","Not Assessed","Good","Not Detected","At or Below Benchmark","Good","O/E>=0.9","Good","Moderate","Good","Good","Freshwater",2018,2022-01-31
2012870,"NRS18_OK_10022","07/11/2018","1","Y","NRS_OK-10102","2018-19","PLNLOW","CPL","Region_06","Target_Sampled","Federal","Not_USFS","Arkansas-Red-White Region","34.0669912867825","-94.9052858134257","Arkansas-White-Red Region","Arkansas-White-Red Region","Mississippi_Basin","Non Federal","OK","LargeStreams","Non-Urban","Not_Forest_Service","96.9729970622972","100290.100000002","-383744.999999982","Good","None","Good","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","Above Benchmark","Good","Not Detected","At or Below Benchmark","Good","O/E>=0.9","Good","Low","Good","Good","Freshwater",2018,2022-01-31
2012871,"NRS18_NY_10032","07/12/2018","1","Y","NRS_NY-10097","2018-19","EHIGH","NAP","Region_02","Target_Sampled","Federal","Not_USFS","Mid-Atlantic Region","42.9782741695712","-74.8222131873962","Mid-Atlantic Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","NY","LargeStreams","Non-Urban","Not_Forest_Service","673.416833173782","1703663.00000005","804105.999999976","Good","None","Good","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","Not Assessed","Poor","Not Detected","At or Below Benchmark","Good","O/E<0.8","Good","Moderate","Poor","Fair","Freshwater",2018,2022-01-31
2012873,"NRS18_VT_10001","07/12/2018","1","Y","NRS_VT-10099","2018-19","EHIGH","NAP","Region_01","Target_Sampled","Federal","Not_USFS","New England Region","43.9035059146211","-72.8253246079076","New England Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","VT","LargeStreams","Non-Urban","Not_Forest_Service","200.097700983811","1836311.00000005","941788.099999973","Good","None","Good","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","Not Assessed","Poor","Not Detected","At or Below Benchmark","Good","O/E>=0.9","Good","High","Good","Good","Freshwater",2018,2022-01-31
2012874,"NRS18_PA_10006","07/12/2018","1","Y","NRS_PA-10057","2018-19","EHIGH","SAP","Region_03","Target_Sampled","Federal","Not_USFS","Mid-Atlantic Region","41.4430515802277","-75.6605588366176","Mid-Atlantic Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","PA","LargeStreams","Urban","Not_Forest_Service","903.06563088651","1673741.00000004","621602.999999982","Good","None","Fair","Fair","Not Detected","At or Below Benchmark","Above Benchmark","Good","At or Below Benchmark","Fair","Not Detected","At or Below Benchmark","Poor","O/E>=0.9","Poor","High","Poor","Fair","Freshwater",2018,2022-01-31
2012875,"NRS18_ID_10019","07/11/2018","1","Y","NRS_ID-10358","2018-19","WMTNS","WMT","Region_10","Target_Sampled","Non-Federal","West","Pacific Northwest Region","44.8077863466469","-115.930205936984","Pacific Northwest Region","Not Mississippi River Basin","Not_Mississippi_Basin","USFS","ID","SmallStreams","Non-Urban","Forest_Service","1673.90418064291","-1562343.00000005","981969.599999967","Good","None","Good","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Fair","Not Assessed","Good","Not Detected","At or Below Benchmark","Fair","O/E>=0.9","Good","Moderate","Good","Good","Freshwater",2018,2022-01-31
2012876,"NRS18_ND_10013","07/12/2018","1","Y","NRS_ND-10387","2018-19","PLNLOW","NPL","Region_08","Target_Sampled","Federal","Not_USFS","Upper Missouri Region","45.9805120913758","-102.849785580804","Missouri Region","Upper Missouri Region","Mississippi_Basin","Non Federal","ND","SmallStreams","Non-Urban","Not_Forest_Service","86.8422117993783","-531059.000000016","967057.99999996","Good","None","Fair","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Fair","Not Assessed","Poor","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Poor","High","Poor","Poor","Slightly Saline",2018,2022-01-31
2012877,"NRS18_LA_10008","07/12/2018","1","Y","NRS_LA-10086","2018-19","PLNLOW","CPL","Region_06","Target_Sampled","Federal","Not_USFS","Arkansas-Red-White Region","32.0661756141268","-93.4141251367568","Arkansas-White-Red Region","Arkansas-White-Red Region","Mississippi_Basin","Non Federal","LA","RiversMajor","Non-Urban","Not_Forest_Service","265.512919169527","242951.400000004","-604325.499999966","Good","None","Fair","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Fair","Above Benchmark","Good","Detected","At or Below Benchmark","Good","O/E>=0.9","Fair","High","Poor","Fair","Freshwater",2018,2022-01-31
2012878,"NRS18_NE_10020","07/12/2018","1","Y","NRS_NE-10116","2018-19","PLNLOW","SPL","Region_07","Target_Sampled","Federal","Not_USFS","Lower Missouri Region","41.4624123533566","-97.681915389684","Missouri Region","Lower Missouri Region","Mississippi_Basin","Non Federal","NE","LargeStreams","Non-Urban","Not_Forest_Service","419.680697322394","-139422.200000005","445206.099999981","Good","None","Good","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Fair","Not Assessed","Good","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Poor","Moderate","Good","Good","Freshwater",2018,2022-01-31
2012879,"NRS18_AR_10040","07/12/2018","1","Y","NRS_AR-10230","2018-19","PLNLOW","CPL","Region_06","Target_Sampled","Non-Federal","Not_USFS","Lower Mississippi Region","34.6447329857751","-91.2925105458563","Lower Mississippi Region","Lower Mississippi Region","Mississippi_Basin","FWS","AR","SmallStreams","Non-Urban","Not_Forest_Service","11077.8573499267","427902.197778519","-309127.099281603","Good","None","Good","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Not Assessed","Not Assessed","Fair","Not Detected","At or Below Benchmark","Good","O/E<0.8","Good","Low","Poor","Good","Freshwater",2018,2022-01-31
2012880,"NRS18_TX_10025","07/12/2018","1","Y","NRS_TX-10181","2018-19","PLNLOW","SPL","Region_06","Target_Sampled","Federal","Not_USFS","Texas Region","31.4732968823737","-100.469447542435","Rio Grande-Texas-Gulf Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","TX","LargeStreams","Urban","Not_Forest_Service","400.651058148162","-422920.500000007","-663714.09999996","Good","None","Poor","Poor","Not Detected","At or Below Benchmark","Above Benchmark","Fair","Not Assessed","Good","Not Detected","At or Below Benchmark","Fair","O/E<0.8","Fair","High","Good","Good","Freshwater",2018,2022-01-31
2012881,"NRS18_WA_10037","07/12/2018","1","Y","NRS_WA-10440","2018-19","WMTNS","WMT","Region_10","Target_Sampled","Federal","Not_USFS","Pacific Northwest Region","47.6808621871149","-117.157641424003","Pacific Northwest Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","WA","RiversOther","Urban","Not_Forest_Service","166.243069878908","-1586663.21553024","1313518.35071757","Good","None","Good","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Not Assessed","Not Assessed","Good","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Good","Moderate","Good","Good","Freshwater",2018,2022-01-31
2012885,"NRS18_CA_10028","07/12/2018","1","Y","NRS_CA-10910","2018-19","WMTNS","XER","Region_09","Target_Sampled","Non-Federal","Not_USFS","California Region","37.8901604469096","-118.715441880122","California Region","Not Mississippi River Basin","Not_Mississippi_Basin","NRCS","CA","LargeStreams","Non-Urban","Not_Forest_Service","458.408087055988","-1959973.00000004","279091.8","Good","None","Good","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Fair","Not Assessed","Good","Not Detected","At or Below Benchmark","Good","O/E<0.8","Fair","Moderate","Fair","Good","Freshwater",2018,2022-01-31
2012886,"NRS18_PA_10016","07/11/2018","1","Y","NRS_PA-10086","2018-19","EHIGH","SAP","Region_03","Target_Sampled","Federal","Not_USFS","Ohio Region","40.7600117769629","-79.5468884902661","Ohio-Tennessee Region","Ohio-Tennessee Region","Mississippi_Basin","Non Federal","PA","RiversMajor","Urban","Not_Forest_Service","305.930574447425","1370694.00000003","484281.199999984","Good","None","Not Assessed","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","At or Below Benchmark","Poor","Not Detected","At or Below Benchmark","Poor","OE<0.5","Poor","High","Good","Good","Freshwater",2018,2022-01-31
2012887,"NRS18_OH_10037","07/12/2018","1","Y","NRS_OH-10040","2018-19","EHIGH","SAP","Region_05","Target_Sampled","Federal","Not_USFS","Ohio Region","40.2661218722916","-81.8741150640306","Ohio-Tennessee Region","Ohio-Tennessee Region","Mississippi_Basin","Non Federal","OH","RiversOther","Non-Urban","Not_Forest_Service","198.620781149553","1186557.00000003","398355.899999981","Good","None","Fair","Good","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Poor","Moderate","Good","Fair","Freshwater",2018,2022-01-31
2012888,"NRS18_NV_10009","07/12/2018","1","Y","NRS_NV-10427","2018-19","WMTNS","XER","Region_09","Target_Sampled","Non-Federal","West","Pacific Northwest Region","41.9582857416103","-115.864525226011","Pacific Northwest Region","Not Mississippi River Basin","Not_Mississippi_Basin","USFS","NV","SmallStreams","Non-Urban","Forest_Service","834.440706982736","-1623274.00000004","669734.399999982","Good","None","Good","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","Not Assessed","Good","Not Detected","At or Below Benchmark","Fair","O/E<0.8","Poor","High","Good","Good","Freshwater",2018,2022-01-31
2012889,"NRS18_RI_10197","07/13/2018","1","Y","NRS_RI-10088","2018-19","EHIGH","NAP","Region_01","Target_Sampled","Federal","Not_USFS","New England Region","41.9050008795303","-71.5095781666669","New England Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","RI","SmallStreams","Urban","Not_Forest_Service","47.1811842335387","1995217.32620862","752018.60283361","Good","None","Good","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","Not Assessed","Good","Not Detected","At or Below Benchmark","Fair","O/E<0.8","Good","Moderate","Good","Poor","Freshwater",2018,2022-01-31
2012890,"NRS18_AL_10009","07/13/2018","1","Y","NRS_AL-10067","2018-19","PLNLOW","CPL","Region_04","Target_Sampled","Federal","Not_USFS","South Atlantic-West Region","31.1197212099464","-86.1524872127592","South-Atlantic Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","AL","LargeStreams","Non-Urban","Not_Forest_Service","1228.19712377841","934564.600000014","-664540.299999957","Good","None","Good","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Not Assessed","Not Assessed","Good","Not Detected","At or Below Benchmark","Good","OE<0.5","Good","Low","Good","Good","Freshwater",2018,2022-01-31
2012891,"NRS18_AL_10010","07/12/2018","1","Y","NRS_AL-10073","2018-19","PLNLOW","CPL","Region_04","Target_Sampled","Non-Federal","Not_USFS","South Atlantic-West Region","32.2286914930157","-87.1482774273231","South-Atlantic Region","Not Mississippi River Basin","Not_Mississippi_Basin","USACE","AL","RiversMajor","Non-Urban","Not_Forest_Service","270.947794285646","828864.200000013","-550889.599999965","Good","None","Fair","Poor","Not Detected","At or Below Benchmark","Not Assessed","Good","Above Benchmark","Good","Not Detected","At or Below Benchmark","Good","OE<0.5","Good","Moderate","Good","Good","Freshwater",2018,2022-01-31
2012893,"NRS18_AR_10026","07/13/2018","1","Y","NRS_AR-10227","2018-19","PLNLOW","CPL","Region_06","Target_Sampled","Federal","Not_USFS","Lower Mississippi Region","33.1319281110368","-91.0957104603024","Lower Mississippi Region","Lower Mississippi Region","Mississippi_Basin","Non Federal","AR","RiversMajor","Non-Urban","Not_Forest_Service","404.231171291087","454495.018702138","-477037.402444725","Good","None","Fair","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Poor","OE<0.5","Poor","Moderate","Poor","Good","Freshwater",2018,2022-01-31
2012894,"NRS18_CO_10028","07/15/2018","1","Y","NRS_CO-10364","2018-19","WMTNS","WMT","Region_08","Target_Sampled","Federal","Not_USFS","Upper Colorado Region","37.9682966534887","-108.25347542041","Upper Colorado Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","CO","SmallStreams","Non-Urban","Not_Forest_Service","1859.50441278005","-1063329.4384401","121132.506992328","Good","None","Fair","Poor","Not Detected","At or Below Benchmark","Above Benchmark","Poor","Not Assessed","Poor","Not Detected","At or Below Benchmark","Poor","OE<0.5","Poor","Moderate","Poor","Good","Freshwater",2018,2022-01-31
2012895,"NRS18_AR_10004","07/15/2018","1","Y","NRS_AR-10109","2018-19","EHIGH","SAP","Region_06","Target_Sampled","Federal","Not_USFS","Arkansas-Red-White Region","36.1148864824157","-91.966990763533","Arkansas-White-Red Region","Arkansas-White-Red Region","Mississippi_Basin","Non Federal","AR","SmallStreams","Non-Urban","Not_Forest_Service","5982.30686895375","359652.240000008","-147550.261999994","Good","None","Poor","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Fair","Not Assessed","Good","Not Detected","At or Below Benchmark","Fair","O/E<0.8","Poor","Moderate","Poor","Good","Freshwater",2018,2022-01-31
2012896,"NRS18_IL_10044","07/15/2018","1","Y","NRS_IL-10138","2018-19","PLNLOW","TPL","Region_05","Target_Sampled","Federal","Not_USFS","Upper Mississippi Region","37.986481198749","-89.9473273082597","Upper Mississippi Region","Upper Mississippi Region","Mississippi_Basin","Non Federal","IL","RiversMajor","Non-Urban","Not_Forest_Service","278.114009965435","526209.980599752","71286.1256016456","Good","None","Poor","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Poor","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Fair","O/E>=0.9","Poor","Moderate","Good","Good","Freshwater",2018,2022-01-31
2012897,"NRS18_AR_10008","07/15/2018","1","Y","NRS_AR-10064","2018-19","PLNLOW","CPL","Region_06","Target_Sampled","Federal","Not_USFS","Lower Mississippi Region","33.5563044212589","-92.0226124778823","Lower Mississippi Region","Lower Mississippi Region","Mississippi_Basin","Non Federal","AR","RiversMajor","Non-Urban","Not_Forest_Service","404.231171291087","366669.657000007","-433707.857999976","Good","None","Good","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Not Assessed","Above Benchmark","Fair","Not Detected","At or Below Benchmark","Good","O/E>=0.9","Good","Low","Poor","Good","Freshwater",2018,2022-01-31
2012899,"NRS18_MD_10019","07/16/2018","1","Y","NRS_MD-10083","2018-19","PLNLOW","CPL","Region_03","Target_Sampled","Non-Federal","Not_USFS","Mid-Atlantic Region","38.7335782118151","-77.0354981929845","Mid-Atlantic Region","Not Mississippi River Basin","Not_Mississippi_Basin","NOAA","MD","RiversMajor","Urban","Not_Forest_Service","102.441272533213","1622331.06218219","300674.933234964","Good","None","Fair","Poor","Not Detected","At or Below Benchmark","Above Benchmark","Poor","At or Below Benchmark","Fair","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Fair","High","Poor","Good","Freshwater",2018,2022-01-31
2012900,"NRS18_CA_10030","07/16/2018","1","Y","NRS_CA-10948","2018-19","WMTNS","XER","Region_09","Target_Sampled","Federal","Not_USFS","California Region","37.3921272795116","-120.790918454231","California Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","CA","RiversOther","Non-Urban","Not_Forest_Service","174.33114026823","-2149544.00000005","269883.100000003","Good","None","Poor","Poor","Not Detected","At or Below Benchmark","At or Below Benchmark","Not Assessed","Not Assessed","Good","Not Detected","At or Below Benchmark","Poor","O/E<0.8","Good","Moderate","Good","Good","Freshwater",2018,2022-01-31
2012901,"NRS18_UT_10026","07/16/2018","1","Y","NRS_UT-10370","2018-19","WMTNS","XER","Region_08","Target_Sampled","Federal","Not_USFS","Upper Colorado Region","40.1440259996418","-110.751844075954","Upper Colorado Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","UT","RiversOther","Non-Urban","Not_Forest_Service","215.343713201703","-1240837.72011726","392828.772673453","Good","None","Good","Fair","Not Detected","At or Below Benchmark","At or Below Benchmark","Good","At or Below Benchmark","Good","Not Detected","At or Below Benchmark","Fair","O/E<0.9","Poor","High","Good","Good","Freshwater",2018,2022-01-31
2012902,"NRS18_IN_10026","07/16/2018","1","Y","NRS_IN-10089","2018-19","PLNLOW","UMW","Region_05","Target_Sampled","Federal","Not_USFS","Great Lakes Region","41.5550932556012","-85.7800926327084","Great Lakes Region","Not Mississippi River Basin","Not_Mississippi_Basin","Non Federal","IN","LargeStreams","Urban","Not_Forest_Service","152.932201866176","844476.938224751","499796.851932457","Good","None","Fair","Fair","Not Detected","At or Below Benchmark","Above Benchmark","Good","Not Assessed","Good","Not Detected","At or Below Benchmark","Poor","O/E>=0.9","Poor","High","Poor","Fair","Freshwater",2018,2022-01-31
