PUBLICATION_DATE,UNIQUE_ID,WGT_TP,UID,SITE_ID,VISIT_NO,IND_DOMAIN,DSGN_CYCLE,PSTL_CODE,AG_ECO9,AG_ECO9_NM,AG_ECO3,AG_ECO3_NM,EPA_REG,MAJ_BASIN,MAJ_BAS_NM,MIS_BASIN,MIS_BAS_NM,MISS_BASIN,OWN_NARS,FED_NONFED,LAT_DD83,LON_DD83,XCOORD,YCOORD,AREA_CAT6,LAKE_ORGN,URBN_NLA22,URBN_NLA17,URBN_NLA07,FRAME07,FRAME12,FRAME17,TNT_CAT,ACID_COND,ATZ_DETECT,ATZ_EPA_COND_3.4,BENT_MMI_COND_2017,CHLA_COND,CYLSPER_DETECT,CYLSPER_EPA_COND,MICX_DETECT,MICX_EPA_COND,DIS_O2_CLS,PTL_COND,NTL_COND,TROPHIC_STATE,ENT_1X_STV_COND,DRAWDOWN_COND,DRAWDOWN_COND_2CAT_2017,RDIS_COND,LITRIPCVR_COND,LITCVR_COND,RVEG_COND,ZOOP_MMI_COND_2017,ANC_MDL,ANC_NARS_FLAG,ANC_RESULT,ATRAZINE_MDL,ATRAZINE_NARS_FLAG,ATRAZINE_RESULT,BFXHORIZDIST_DD,BFXVERTHEIGHT_DD,CHLA_MDL,CHLA_NARS_FLAG,CHLA_RESULT,COND_MDL,COND_NARS_FLAG,COND_RESULT,CYLSPER_MDL,CYLSPER_NARS_FLAG,CYLSPER_RESULT,DO_SURF,DOC_MDL,DOC_NARS_FLAG,DOC_RESULT,ENTEROCOCCI_NARS_FLAG,ENTEROCOCCI_RESULT,LitCvrQc3OE,LitRipCvrQc3OE,MICX_MDL,MICX_NARS_FLAG,MICX_RESULT,MMI_BENT,MMI_ZOOP_2017,NTL_MDL,NTL_NARS_FLAG,NTL_RESULT,PTL_MDL,PTL_NARS_FLAG,PTL_RESULT,RDis_IX,RVegQc3OE,SULFATE_MDL,SULFATE_NARS_FLAG,SULFATE_RESULT
8/15/2024,NLA_MI-10117,135.9792476,7787,NLA12_MI-150,1,CORE,2012,MI,UMW,Upper Midwest,PLNLOW,Plains and Lowlands,Region_05,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,46.50629005,-86.25490374,748890.8015,1044658.931,"(10,20]",NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Good,Good,NA,NA,Detected,At or Below Benchmark,Good,Good,Good,Eutrophic,NA,Small,Not Large,Good,Good,Poor,Good,Good,NA,NA,684.2,0.046,L,0.06,0,0,0.5,NA,7.428571429,NA,NA,75.1,NA,NA,NA,9.033333333,0.1,NA,11.75,NA,NA,0.341096247,0.992963867,0.1,L,0.1167,63.6,82.35,0.01,NA,0.72,2,NA,23,0,1.398126792,0.09,NA,2.403
8/15/2024,NLA_GA-10032,224.8303834,7791,NLA12_GA-111,1,CORE,2012,GA,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,32.18276667,-83.17085941,1200081.61,-513511.2843,"(4,10]",MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Poor,Poor,NA,NA,Not Detected,At or Below Benchmark,Good,Fair,Good,Hypereutrophic,NA,Small,Not Large,Poor,Poor,Fair,Poor,Poor,NA,NA,167.2,0.046,L,0.1,0,0,0.5,NA,32.52,NA,NA,41.5,NA,NA,NA,7.85,0.1,NA,5.48,NA,NA,0.466120853,0.341755613,0.1,ND,NA,17.3,49.75,0.01,NA,0.626,2,NA,46,0.880952381,0.167146738,0.09,NA,0.836
8/15/2024,NLA_IN-10052,12.74009518,7793,NLA12_IN-102,1,CORE,2012,IN,UMW,Upper Midwest,PLNLOW,Plains and Lowlands,Region_05,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,41.28698824,-85.78290582,847465.5059,469935.6855,>50,NATURAL,NA,Urban,Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Fair,Good,NA,NA,Detected,At or Below Benchmark,Poor,Fair,Good,Mesotrophic,NA,Medium,Not Large,Poor,Poor,Poor,Poor,Fair,NA,NA,2422,0.046,L,0.34,0.15,0.15,0.5,NA,4.272,NA,NA,388,NA,NA,NA,2.013333333,0.1,NA,5.25,NA,NA,0.272501872,0.37235967,0.1,NA,0.17021,43.4,56.22,0.01,NA,0.578,2,NA,37,0.750793651,0.448118534,0.09,NA,38.189
8/15/2024,NLA_IN-10038,46.2896279,7794,NLA12_IN-106,1,CORE,2012,IN,UMW,Upper Midwest,PLNLOW,Plains and Lowlands,Region_05,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,41.22553211,-85.65005694,859189.2552,464288.8528,"(20,50]",NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Fair,Fair,NA,NA,Not Detected,At or Below Benchmark,Poor,Fair,Good,Eutrophic,NA,Small,Not Large,Good,Good,Good,Good,Fair,NA,NA,2533,0.046,L,0.44,0,0,0.5,NA,8.48,NA,NA,355,NA,NA,NA,1.55,0.1,NA,5.76,NA,NA,2.08808054,1.539427581,0.1,ND,NA,39,58.03,0.01,NA,0.614,2,NA,29,0,1.346082365,0.09,NA,27.74
8/15/2024,NLA_MI-10092,100.844182,7795,NLA12_MI-125,1,CORE,2012,MI,UMW,Upper Midwest,PLNLOW,Plains and Lowlands,Region_05,H04,Great Lakes Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,46.79211529,-88.25774765,592784.4305,1062052.495,"(20,50]",NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Good,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Mesotrophic,NA,Large,Large,Good,Good,Good,Good,Good,NA,NA,520.6,0.046,ND,NA,7.5,0.05,0.5,NA,5.84,NA,NA,62.5,NA,NA,NA,6.22,0.1,NA,11.92,NA,NA,2.247819104,1.479265983,0.1,ND,NA,61.2,66.42,0.01,NA,0.513,2,NA,21,0.165384615,1.166328322,0.09,NA,2.465
8/15/2024,NLA_CA-10016,16.049873,7796,NLA12_CA-108,1,CORE,2012,CA,XER,Xeric,WMTNS,West,Region_09,H18,California Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,37.14922318,-119.5111573,-2047582.566,215275.9629,>50,MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Fair,Fair,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Eutrophic,NA,Small,Not Large,Fair,Good,Good,Good,Good,NA,NA,245,0.046,ND,NA,0,0,4,NA,9,0.1,NA,29,NA,NA,NA,9,0.5,ND,1.49,NA,NA,1.620148749,1.151462433,0.1,ND,NA,43.4,65.03,0.0208,NA,0.156,4.1,L,4.8,0.537234043,0.998170319,0.08,NA,0.76
8/15/2024,NLA_UT-10065,66.07419395,7798,NLA12_UT-118,1,CORE,2012,UT,WMT,Western Mountains,WMTNS,West,Region_08,H14,Upper Colorado Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,USFS,Federal,40.8207594,-110.3898186,-1199187.892,463096.6636,"(4,10]",NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Good,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Oligotrophic,NA,Small,Not Large,Poor,Good,Good,Good,Good,NA,NA,134.3,0.046,ND,NA,0,0.24,0.5,NA,1.36,NA,NA,14.94,NA,NA,NA,6.656666667,0.1,NA,1.66,NA,NA,1.152445483,0.863092243,0.1,ND,NA,60.1,71.3,0.01,NA,0.199,2,NA,23,0.867355372,0.803051373,0.09,NA,0.671
8/15/2024,NLA_CT-10001,9.189718793,7800,NLA12_CT-103,1,CORE,2012,CT,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Region_01,H01,New England Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,41.67757315,-73.14469782,1870739.499,694097.2648,>50,MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Good,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Fair,Good,Mesotrophic,NA,Large,Large,Fair,Fair,Good,Fair,Good,NA,NA,446.1,0.046,ND,NA,6.9,2.5,0.5,NA,2.324,NA,NA,110.8,NA,NA,NA,8.5,0.1,NA,2.53,NA,NA,1.012840755,0.698563985,0.1,ND,NA,77,82.07,0.01,NA,0.205,2,NA,19,0.215384615,0.622021929,0.09,NA,6.646
8/15/2024,NLA_MN-10137,78.95808826,7802,NLA12_MN-177,1,CORE,2012,MN,UMW,Upper Midwest,PLNLOW,Plains and Lowlands,Region_05,H07,Upper Mississippi Region,H07,Upper Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,44.2618758,-93.82457124,173166.8306,758711.3889,"(10,20]",NATURAL,NA,Urban,Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Poor,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Medium,Not Large,Fair,Fair,Good,Fair,Poor,NA,NA,2094,0.046,L,0.08,1.3,0.1,0.5,NA,77.2,NA,NA,234,NA,NA,NA,4.933333333,0.1,NA,14.09,NA,NA,1.12456874,0.771867937,0.1,NA,0.16,20.4,37.92,0.01,NA,2.358,2,NA,243,0.303149606,0.634038537,0.09,L,0.171
8/15/2024,NLA_TX-10069,147.9860978,7804,NLA12_TX-116,1,CORE,2012,TX,SPL,Southern Plains,PLNLOW,Plains and Lowlands,Region_06,H12_13,Rio Grande-Texas-Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,32.5933156,-98.31780702,-216337.6954,-546226.4052,"(10,20]",MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Good,Good,NA,NA,Detected,At or Below Benchmark,Good,Fair,Good,Mesotrophic,NA,Medium,Not Large,Fair,Good,Good,Good,Good,NA,NA,1245,0.046,L,0.05,14.63,0.7,0.5,NA,4.72,NA,NA,159.5,NA,NA,NA,5.66,0.1,NA,9.2,NA,NA,0.692166987,1.040653928,0.1,L,0.11589,46.8,55.93,0.01,NA,0.633,2,NA,34,0.361612407,1.299670338,0.09,NA,7.028
8/15/2024,NLA_IN-10114,8.72868675,7805,NLA12_IN-166,1,CORE,2012,IN,TPL,Temperate Plains,PLNLOW,Plains and Lowlands,Region_05,H07,Upper Mississippi Region,H07,Upper Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,40.9751033,-87.51101929,707661.1756,421044.3296,>50,MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Good,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Fair,Eutrophic,NA,Small,Not Large,Good,Good,Good,Good,Good,NA,NA,2406,0.046,L,0.2,0,0,0.5,NA,22.72,NA,NA,254,NA,NA,NA,6.225,0.1,NA,12.69,NA,NA,1.110119729,1.358738341,0.1,L,0.10117,47.9,61.62,0.01,NA,1.28,2,NA,112,0.183333333,1.56174603,0.09,NA,2.851
8/15/2024,NLA_WI-10069,11.53176913,7808,NLA12_WI-134,1,CORE,2012,WI,TPL,Temperate Plains,PLNLOW,Plains and Lowlands,Region_05,H07,Upper Mississippi Region,H07,Upper Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,42.94678195,-89.4096945,534391.0744,628507.6227,"(10,20]",NATURAL,NA,Urban,Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Not Assessed,Poor,NA,NA,Detected,Above Benchmark,Fair,Poor,Poor,Hypereutrophic,NA,Medium,Not Large,Fair,Poor,Poor,Poor,Good,NA,NA,1760,0.046,L,0.12,2.49,0.2,0.26,NA,582,NA,NA,212,NA,NA,NA,2.85,0.3,NA,25,NA,NA,0.107722339,0.045542817,0.1,NA,66.69,NA,37.88,0.03,NA,10.3,5,NA,1730,0.433333333,0.023156614,4.5,ND,4.5
8/15/2024,NLA_OR-10011,23.58862108,7810,NLA12_OR-102,1,CORE,2012,OR,XER,Xeric,WMTNS,West,Region_10,H17,Pacific Northwest Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,43.41399799,-119.4104723,-1867937.633,893393.231,>50,MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Not Assessed,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Eutrophic,NA,Large,Large,Fair,Fair,Fair,Good,Poor,NA,NA,2843,0.046,ND,NA,7.15875,2.0375,0.5,NA,11.28,NA,NA,282,NA,NA,NA,6.5,0.1,NA,7.13,NA,NA,0.439050561,0.601555936,0.1,NA,0.47698,NA,48.68,0.01,NA,1.199,2,NA,452,0.405151303,0.706528586,0.09,NA,4.252
8/15/2024,NLA_AR-10028,109.4568972,7811,NLA12_AR-109,1,CORE,2012,AR,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_06,H11,Arkansas-Red-White Region,H11,Arkansas-White-Red Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,33.81796398,-94.05998348,178290.4668,-410331.5411,"(4,10]",MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Good,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Eutrophic,NA,Small,Not Large,Poor,Good,Good,Good,Fair,NA,NA,2050,0.046,ND,NA,0,0,0.5,NA,10.32,NA,NA,248,NA,NA,NA,6.9,0.1,NA,7.48,NA,NA,1.029472097,0.895578946,0.1,ND,NA,60.3,58.42,0.01,NA,0.656,2,NA,39,0.926470588,0.708652578,0.09,NA,14.516
8/15/2024,NLA_AR-10018,47.8851018,7812,NLA12_AR-104,1,CORE,2012,AR,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_06,H11,Arkansas-Red-White Region,H11,Arkansas-White-Red Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,35.5624593,-93.63756822,212253.9487,-214399.1478,"(20,50]",MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Fair,Fair,NA,NA,Not Detected,At or Below Benchmark,Good,Fair,Good,Mesotrophic,NA,Small,Not Large,Fair,Good,Good,Good,Good,NA,NA,271.3,0.046,ND,NA,0,0,0.5,NA,6.624,NA,NA,34.9,NA,NA,NA,5.8,0.1,NA,2.03,NA,NA,0.84872567,0.981604328,0.1,ND,NA,35.4,75.03,0.01,NA,0.175,2,NA,30,0.286842105,0.861089008,0.09,NA,2.308
8/15/2024,NLA_FL-10097,113.0992769,7814,NLA12_FL-130,1,CORE,2012,FL,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,28.56416506,-81.77977349,1389189.114,-892350.3036,"(20,50]",NATURAL,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Fair,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Fair,Fair,Eutrophic,NA,Large,Large,Fair,Poor,Good,Poor,Good,NA,NA,103.2,0.046,ND,NA,5.788888889,0.24,0.5,NA,10.9,NA,NA,147.7,NA,NA,NA,7.875,0.1,NA,11.55,NA,NA,0.724497866,0.504243959,0.1,ND,NA,45.8,66.45,0.01,NA,0.874,2,NA,58,0.275932594,0.178355367,0.09,NA,14.994
8/15/2024,NLA_MN-10127,25.10463003,7815,NLA12_MN-167,1,CORE,2012,MN,TPL,Temperate Plains,PLNLOW,Plains and Lowlands,Region_05,H07,Upper Mississippi Region,H07,Upper Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,45.07766113,-94.8104013,93562.17213,848161.2284,>50,NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Fair,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Small,Not Large,Fair,Good,Fair,Good,Good,NA,NA,3625,0.046,ND,NA,0,0,0.5,NA,48.8,NA,NA,361,NA,NA,NA,7.433333333,0.1,NA,8.59,NA,NA,0.379155507,0.860424884,0.1,NA,0.38,33.7,51.68,0.01,NA,1.58,2,NA,172,0.445918367,1.260897731,0.09,NA,13.756
8/15/2024,NLA_NC-10049,10.91940357,7816,NLA12_NC-127,1,CORE,2012,NC,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,35.21458872,-79.40360361,1490462.262,-125496.1842,"(20,50]",MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Good,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Eutrophic,NA,Small,Not Large,Fair,Good,Good,Good,Good,NA,NA,98.4,0.046,ND,NA,0,0,0.5,NA,7.725714286,NA,NA,32.3,NA,NA,NA,7.05,0.1,NA,3.38,NA,NA,1.092097619,0.937943697,0.1,ND,NA,59.1,60.5,0.01,NA,0.294,2,NA,19,0.493589744,0.761955909,0.09,NA,0.919
8/15/2024,NLA_ME-10049,139.0341955,7819,NLA12_ME-120,1,CORE,2012,ME,NAP,Northern Appalachians,EHIGH,Eastern Highlands,Region_01,H01,New England Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,45.33344114,-69.26658734,2067123.507,1168704.072,"(20,50]",NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Good,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Mesotrophic,NA,Small,Not Large,Good,Fair,Good,Poor,Good,NA,NA,119.892,0.046,L,0.08,0,0,0.5,NA,2.72,0,NA,19.2,NA,NA,NA,7.4,0.17,NA,6.7,NA,NA,0.731182919,0.586689105,0.1,ND,NA,50.1,83.52,0.04,NA,0.4,0.2,NA,10,0,0.554137522,0.047,L,1
8/15/2024,NLA_AZ-10035,2.527053665,7821,NLA12_AZ-103,1,CORE,2012,AZ,WMT,Western Mountains,WMTNS,West,Region_09,H15,Lower Colorado Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,USFS,Federal,35.02357175,-111.4006586,-1387504.843,-164674.9637,>50,MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Poor,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Eutrophic,NA,Large,Large,Fair,Fair,Good,Poor,Fair,NA,NA,2345,0.046,ND,NA,13.75,2.3,0.5,NA,15.34,NA,NA,239,NA,NA,NA,8.462,0.1,NA,7.74,NA,NA,2.034040357,0.738015631,0.1,L,0.11561,29,55.77,0.01,NA,1.055,2,NA,259,0.341991786,0.466701685,0.09,NA,6.737
8/15/2024,NLA_CO-10071,17.88133934,7827,NLA12_CO-133,1,CORE,2012,CO,WMT,Western Mountains,WMTNS,West,Region_08,H14,Upper Colorado Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,USFS,Federal,37.54114004,-107.5965489,-1012441.588,66459.60265,"(10,20]",MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Not Assessed,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Oligotrophic,NA,Medium,Not Large,Good,Fair,Fair,Fair,Poor,NA,S,239.5,0.046,ND,NA,11.37,1.11,0.5,NA,1.104,NA,S,30.6,NA,NA,NA,7.15,0.1,S,1.7,NA,NA,0.524030189,0.664485263,0.1,ND,NA,NA,49.55,0.01,S,0.09,2,S,14,0.020766773,0.759154767,0.09,S,1.505
8/15/2024,NLA_MN-10120,647.1291544,7828,NLA12_MN-160,1,CORE,2012,MN,UMW,Upper Midwest,PLNLOW,Plains and Lowlands,Region_05,H07,Upper Mississippi Region,H07,Upper Mississippi Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,46.19672628,-94.57418003,110274.4777,972730.4935,"(1,4]",NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Fair,Poor,NA,NA,Detected,At or Below Benchmark,Good,Fair,Fair,Eutrophic,NA,Small,Not Large,Good,Fair,Good,Poor,Good,NA,NA,160.5,0.046,ND,NA,0,0,0.5,NA,15.16,NA,NA,18.47,NA,NA,NA,5.133333333,0.1,NA,9.43,NA,NA,1.737298297,0.806663262,0.1,NA,0.17,43.4,71.15,0.01,NA,0.9,2,NA,40,0,0.366518324,0.09,ND,0.028
8/15/2024,NLA_IN-10107,97.79263498,7829,NLA12_IN-159,1,CORE,2012,IN,TPL,Temperate Plains,PLNLOW,Plains and Lowlands,Region_05,H05_06,Ohio-Tennessee Region,H05_06,Ohio-Tennessee Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,39.77712835,-86.53665008,801973.456,295181.0784,"(4,10]",MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Good,Poor,NA,NA,Not Detected,At or Below Benchmark,Fair,Poor,Fair,Hypereutrophic,NA,Small,Not Large,Fair,Good,Fair,Good,Good,NA,NA,2272,0.046,L,0.94,0.32,0.03,0.5,NA,60.912,NA,NA,304,NA,NA,NA,4.4,0.1,NA,6.83,NA,NA,0.270016279,0.927796795,0.1,ND,NA,42.5,56.57,0.01,NA,1.308,2,NA,148,0.593208461,1.386058573,0.09,NA,9.085
8/15/2024,NLA_NE-10040,6.979401991,7830,NLA12_NE-111,1,CORE,2012,NE,SPL,Southern Plains,PLNLOW,Plains and Lowlands,Region_07,H10,Missouri Region,H10L,Lower Missouri Region,MISSISSIPPI_BASIN,FWS,Federal,41.95667791,-103.5261925,-618887.9946,523799.2439,>50,NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Fair,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Eutrophic,NA,Small,Not Large,Fair,Good,Poor,Good,Good,NA,NA,2907,0.046,ND,NA,0,0,0.5,NA,7.428571429,NA,NA,682,NA,NA,NA,7.68,0.1,NA,8.44,NA,NA,0.228548103,1.623439462,0.1,ND,NA,36.1,42.52,0.01,NA,0.838,2,NA,140,0.310810811,2.621114971,0.09,NA,180.604
8/15/2024,NLA_FL-10062,5.066888268,7836,NLA12_FL-109,1,CORE,2012,FL,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,28.8388165,-81.26992474,1433913.58,-854744.9392,>50,NATURAL,NA,Urban,Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Poor,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Small,Not Large,Fair,Poor,Fair,Good,Good,NA,S,1123,0.046,L,0.07,0,0,0.5,NA,34.64,NA,S,1206,NA,NA,NA,6.78,0.1,S,20.73,NA,NA,0.508225763,0.548812418,0.1,NA,0.21567,35.5,63.18,0.01,S,1.421,2,S,77,0.497222222,0.793077252,0.09,S,67.049
8/15/2024,NLA_FL-10040,5.066888268,7839,NLA12_FL-105,1,CORE,2012,FL,CPL,Coastal Plains,PLNLOW,Plains and Lowlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,28.89574438,-81.83982976,1377919.849,-856948.287,>50,NATURAL,NA,Urban,Urban,Include,Include,Include,Target,Good,Not Detected,At or Below Benchmark,Fair,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Small,Not Large,Fair,Poor,Poor,Good,Poor,NA,NA,2173,0.046,ND,NA,0,0,0.5,NA,88.8,NA,NA,388,NA,NA,NA,8.533333333,0.1,NA,18.68,NA,NA,0.330520646,0.458330015,0.1,NA,0.19734,44.4,51.63,0.01,NA,2.853,2,NA,81,0.455882353,0.622916304,0.09,NA,24.242
8/15/2024,NLA_NE-10031,6.979401991,7840,NLA12_NE-112,1,CORE,2012,NE,SPL,Southern Plains,PLNLOW,Plains and Lowlands,Region_07,H10,Missouri Region,H10U,Upper Missouri Region,MISSISSIPPI_BASIN,Non Federal,Non-Federal,42.92365358,-102.0414043,-490108.9347,622970.6667,>50,NATURAL,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Good,Good,NA,NA,Not Detected,At or Below Benchmark,Good,Good,Good,Mesotrophic,NA,Small,Not Large,Fair,Good,Fair,Good,Good,NA,NA,2283,0.046,L,0.07,0,0,0.5,NA,5.28,NA,NA,346,NA,NA,NA,7.933333333,0.1,NA,23.96,NA,NA,0.453287071,1.089426021,0.1,ND,NA,46.9,51.73,0.01,NA,1.905,2,NA,128,0.317441861,1.609800093,0.09,NA,49
8/15/2024,NLA_UT-10164,7.288111304,7841,NLA12_UT-218,1,CORE,2012,UT,WMT,Western Mountains,WMTNS,West,Region_08,H16,Great Basin Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,40.4581066,-111.4811121,-1295942.254,437304.2567,>50,MAN_MADE,NA,Urban,Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Not Assessed,Fair,NA,NA,Detected,At or Below Benchmark,Good,Fair,Good,Mesotrophic,NA,Large,Large,Poor,Poor,Good,Poor,Good,NA,NA,2556,0.046,L,0.05,20.2,3.93,0.5,NA,3.858823529,NA,NA,384,NA,NA,NA,8.033333333,0.1,NA,2.79,NA,NA,1.776044778,0.30225899,0.1,NA,0.2034,NA,67.63,0.01,NA,0.23,2,NA,28,0.863387978,0.034241004,0.09,NA,43.497
8/15/2024,NLA_NC-10046,189.4516509,7845,NLA12_NC-124,1,CORE,2012,NC,SAP,Southern Appalachians,EHIGH,Eastern Highlands,Region_04,H03,South Atlantic Gulf Region,NMRB,Not Mississippi River Basin,NOT_MISSISSIPPI_BASIN,Non Federal,Non-Federal,35.11601421,-80.26303923,1415824.114,-149509.5542,"(4,10]",MAN_MADE,NA,Non-Urban,Non-Urban,Include,Include,Include,Target,Good,Detected,At or Below Benchmark,Fair,Poor,NA,NA,Detected,At or Below Benchmark,Good,Poor,Poor,Hypereutrophic,NA,Small,Not Large,Poor,Poor,Fair,Poor,Poor,NA,S,848,0.046,L,0.14,0,0,0.5,NA,92.016,NA,S,151.6,NA,NA,NA,6.133333333,0.1,S,10.55,NA,NA,0.571501743,0.321023312,0.1,L,0.13398,39.7,58.28,0.01,S,1.623,2,S,140,0.903846154,0.108713085,0.09,S,5.102
